Reaction.Time,Tempo 
1.516727924,140 bpm
1.616615057,140 bpm
1.66684103,140 bpm
1.716527224,140 bpm
1.800029993,140 bpm
1.849823952,140 bpm
1.850432158,140 bpm
2.049721956,140 bpm
2.463208914,140 bpm
2.499900818,140 bpm
1.066757917,140 bpm
1.083554029,140 bpm
1.116554022,140 bpm
1.116605043,140 bpm
1.133629084,140 bpm
1.166416883,140 bpm
1.183362007,140 bpm
1.183407068,140 bpm
1.216506004,140 bpm
1.216658115,140 bpm
1.233555079,140 bpm
1.25009799,140 bpm
1.283280134,140 bpm
1.299971104,140 bpm
1.333544016,140 bpm
1.400016069,140 bpm
1.433255911,140 bpm
1.499997139,140 bpm
1.517928123,140 bpm
1.549999952,140 bpm
1.566611052,140 bpm
1.799913168,140 bpm
1.816782951,140 bpm
2.249869823,140 bpm
0.816773891,140 bpm
1.016932964,140 bpm
1.066900015,140 bpm
1.083645105,140 bpm
1.100184917,140 bpm
1.215888023,140 bpm
1.233325005,140 bpm
1.2832551,140 bpm
1.583164215,140 bpm
1.600958109,140 bpm
2.199782133,140 bpm
0.963842154,140 bpm
1.033376932,140 bpm
1.042551041,140 bpm
1.050520897,140 bpm
1.100122929,140 bpm
1.14864397,140 bpm
1.150341988,140 bpm
1.183501005,140 bpm
1.199980021,140 bpm
1.217172861,140 bpm
1.333211184,140 bpm
1.333392143,140 bpm
2.816229105,140 bpm
0.799870014,140 bpm
0.866664886,140 bpm
0.866696835,140 bpm
0.899618864,140 bpm
0.899761915,140 bpm
0.900404215,140 bpm
0.916392088,140 bpm
0.916421175,140 bpm
0.916537046,140 bpm
0.933256149,140 bpm
0.950321913,140 bpm
0.966629028,140 bpm
0.966960907,140 bpm
0.967046022,140 bpm
0.983134031,140 bpm
0.983453989,140 bpm
1.016664982,140 bpm
1.050297976,140 bpm
1.06672287,140 bpm
1.149646997,140 bpm
1.233641863,140 bpm
1.283633947,140 bpm
1.416625023,140 bpm
1.950085878,140 bpm
0.912312031,140 bpm
0.933209896,140 bpm
0.945322037,140 bpm
0.966269016,140 bpm
0.97854805,140 bpm
0.983226061,140 bpm
1.016906977,140 bpm
1.0324049,140 bpm
1.033114195,140 bpm
1.065217018,140 bpm
1.066089869,140 bpm
1.067133904,140 bpm
1.127452135,140 bpm
1.132748127,140 bpm
1.228859901,140 bpm
1.246855021,140 bpm
1.266388893,140 bpm
1.26719594,140 bpm
1.277779102,140 bpm
1.298871994,140 bpm
1.300119877,140 bpm
1.365757942,140 bpm
1.782621861,140 bpm
2.333631992,140 bpm
0.881770134,140 bpm
0.899646997,140 bpm
0.917078972,140 bpm
0.933011055,140 bpm
0.933722973,140 bpm
0.966219902,140 bpm
0.966751814,140 bpm
0.982037067,140 bpm
0.995950937,140 bpm
1.000172853,140 bpm
1.003129959,140 bpm
1.078673124,140 bpm
1.094810009,140 bpm
1.112562895,140 bpm
1.144699097,140 bpm
1.150038958,140 bpm
1.181723118,140 bpm
1.216492891,140 bpm
1.265985012,140 bpm
1.316189051,140 bpm
1.411647081,140 bpm
1.544085026,140 bpm
2.329216957,140 bpm
3.86627388,140 bpm
1.566555023,140 bpm
1.049818039,140 bpm
1.066856861,140 bpm
1.100679159,140 bpm
1.149950981,140 bpm
1.181977034,140 bpm
1.184006929,140 bpm
1.216732025,140 bpm
1.233551979,140 bpm
1.249880791,140 bpm
1.266562939,140 bpm
1.266819,140 bpm
1.350156069,140 bpm
1.533164978,140 bpm
1.533253908,140 bpm
1.633295059,140 bpm
1.766729116,140 bpm
1.783224106,140 bpm
1.834497929,140 bpm
1.983383179,140 bpm
2.433243036,140 bpm
2.766390085,140 bpm
3.199670076,140 bpm
3.33297801,140 bpm
0.849456072,140 bpm
0.866955042,140 bpm
0.950192928,140 bpm
1.033602953,140 bpm
1.050023079,140 bpm
1.066812992,140 bpm
1.100326061,140 bpm
1.116661072,140 bpm
1.116746187,140 bpm
1.150019169,140 bpm
1.166828156,140 bpm
1.216985941,140 bpm
1.233239174,140 bpm
1.250272036,140 bpm
1.299901009,140 bpm
1.333680153,140 bpm
1.383368969,140 bpm
1.399977922,140 bpm
1.446415901,140 bpm
1.533242941,140 bpm
1.650252819,140 bpm
1.699918032,140 bpm
1.966421127,140 bpm
4.916157007,140 bpm
0.233700991,140 bpm
1.083463192,140 bpm
1.083580971,140 bpm
1.199940205,140 bpm
1.232239962,140 bpm
1.316870928,140 bpm
1.333242178,140 bpm
1.349812031,140 bpm
1.366517067,140 bpm
1.450102806,140 bpm
1.466663837,140 bpm
1.466669083,140 bpm
1.499848127,140 bpm
1.500019073,140 bpm
1.749934912,140 bpm
1.782963037,140 bpm
1.950076818,140 bpm
2.000118971,140 bpm
2.159974098,140 bpm
2.299965143,140 bpm
2.682979107,140 bpm
2.781976938,140 bpm
3.000080824,140 bpm
3.750732899,140 bpm
0.983328104,140 bpm
1.016798019,140 bpm
1.016819,140 bpm
1.033147097,140 bpm
1.050308943,140 bpm
1.068112135,140 bpm
1.083420992,140 bpm
1.100311041,140 bpm
1.133410931,140 bpm
1.166604042,140 bpm
1.217521906,140 bpm
1.233247042,140 bpm
1.233494997,140 bpm
1.31626606,140 bpm
1.316832066,140 bpm
1.41624403,140 bpm
1.600180149,140 bpm
1.766609907,140 bpm
2.83323884,140 bpm
2.86665678,140 bpm
2.966274977,140 bpm
3.316434145,140 bpm
3.466481209,140 bpm
4.100106955,140 bpm
1.150295973,140 bpm
0.933312893,140 bpm
0.934260845,140 bpm
0.966725111,140 bpm
1.000108957,140 bpm
1.015921831,140 bpm
1.017347097,140 bpm
1.050076962,140 bpm
1.100055933,140 bpm
1.100126982,140 bpm
1.10015583,140 bpm
1.116765976,140 bpm
1.132292986,140 bpm
1.149978876,140 bpm
1.166543007,140 bpm
1.166823864,140 bpm
1.216619015,140 bpm
1.216745853,140 bpm
1.250242949,140 bpm
1.266936064,140 bpm
1.430612087,140 bpm
1.500211954,140 bpm
1.566694021,140 bpm
1.666701078,140 bpm
1.73328495,140 bpm
0.950366974,140 bpm
0.983010054,140 bpm
0.999881029,140 bpm
1.000000954,140 bpm
1.000076771,140 bpm
1.016746044,140 bpm
1.033424854,140 bpm
1.050080061,140 bpm
1.066581964,140 bpm
1.066694975,140 bpm
1.066734791,140 bpm
1.066866159,140 bpm
1.116774082,140 bpm
1.216638088,140 bpm
1.216782808,140 bpm
1.217082977,140 bpm
1.233489037,140 bpm
1.250037909,140 bpm
1.28360796,140 bpm
1.349797964,140 bpm
1.416579008,140 bpm
1.716636896,140 bpm
1.783512115,140 bpm
1.716726065,140 bpm
1.083246946,140 bpm
1.050077915,140 bpm
1.083737135,140 bpm
1.116394043,140 bpm
1.149691105,140 bpm
1.149699926,140 bpm
1.166095972,140 bpm
1.184082031,140 bpm
1.23338604,140 bpm
1.299271107,140 bpm
1.316743851,140 bpm
1.465763092,140 bpm
1.53283906,140 bpm
1.566406012,140 bpm
1.583454847,140 bpm
1.599880934,140 bpm
1.5998981,140 bpm
1.983211041,140 bpm
2.016618967,140 bpm
2.033002138,140 bpm
2.033738852,140 bpm
2.068212986,140 bpm
2.149274826,140 bpm
2.299962044,140 bpm
0.999379873,140 bpm
1.00023818,140 bpm
1.016844034,140 bpm
1.08403492,140 bpm
1.116038084,140 bpm
1.133353949,140 bpm
1.133474827,140 bpm
1.133892059,140 bpm
1.150272131,140 bpm
1.150470018,140 bpm
1.150527954,140 bpm
1.150563002,140 bpm
1.166733027,140 bpm
1.182669878,140 bpm
1.183015108,140 bpm
1.216532946,140 bpm
1.317322016,140 bpm
1.399373055,140 bpm
1.400314808,140 bpm
1.415344954,140 bpm
1.416746855,140 bpm
1.583335876,140 bpm
1.783895969,140 bpm
1.016628981,140 bpm
1.083204031,140 bpm
1.016721964,140 bpm
1.033533096,140 bpm
1.066686869,140 bpm
1.06674695,140 bpm
1.083313942,140 bpm
1.100015879,140 bpm
1.102535009,140 bpm
1.133394003,140 bpm
1.166592121,140 bpm
1.183345079,140 bpm
1.183377981,140 bpm
1.266639948,140 bpm
1.26672411,140 bpm
1.283302069,140 bpm
1.316587925,140 bpm
1.316791058,140 bpm
1.317009211,140 bpm
1.383342028,140 bpm
1.433237076,140 bpm
1.467036963,140 bpm
1.533299923,140 bpm
1.550103903,140 bpm
1.766064882,140 bpm
2.392357111,140 bpm
0.900115967,140 bpm
0.949434042,140 bpm
0.96679306,140 bpm
0.999454021,140 bpm
1.033333063,140 bpm
1.033881187,140 bpm
1.066692114,140 bpm
1.066715956,140 bpm
1.083383799,140 bpm
1.116278887,140 bpm
1.116580009,140 bpm
1.11659503,140 bpm
1.149986029,140 bpm
1.150055885,140 bpm
1.166684866,140 bpm
1.199918985,140 bpm
1.216559887,140 bpm
1.249675035,140 bpm
1.333300114,140 bpm
1.400311947,140 bpm
1.781371117,140 bpm
2.299923182,140 bpm
1.233282089,140 bpm
0.98363781,140 bpm
1.033957005,140 bpm
1.099837065,140 bpm
1.100012064,140 bpm
1.100162983,140 bpm
1.116821051,140 bpm
1.133411884,140 bpm
1.150389194,140 bpm
1.150468826,140 bpm
1.183537006,140 bpm
1.197943926,140 bpm
1.19987607,140 bpm
1.216166019,140 bpm
1.251436949,140 bpm
1.266776085,140 bpm
1.282342911,140 bpm
1.283204794,140 bpm
1.300026178,140 bpm
1.35182786,140 bpm
1.397747993,140 bpm
1.466468096,140 bpm
1.50002718,140 bpm
2.116595984,140 bpm
0.916956902,140 bpm
0.916961908,140 bpm
1.016914129,140 bpm
1.066200972,140 bpm
1.066524029,140 bpm
1.06692791,140 bpm
1.083014965,140 bpm
1.099075079,140 bpm
1.117699146,140 bpm
1.133194923,140 bpm
1.152441978,140 bpm
1.166432858,140 bpm
1.183442116,140 bpm
1.199939966,140 bpm
1.216604948,140 bpm
1.249588013,140 bpm
1.283349037,140 bpm
1.299865007,140 bpm
1.299899101,140 bpm
1.300359011,140 bpm
1.316663027,140 bpm
1.494045019,140 bpm
2.049629927,140 bpm
2.118381977,140 bpm
1.133270025,140 bpm
1.683181047,140 bpm
1.599918127,140 bpm
2.10137701,140 bpm
1.049785852,140 bpm
1.066576004,140 bpm
1.150359869,140 bpm
1.166607141,140 bpm
1.166881084,140 bpm
1.183271885,140 bpm
1.23353219,140 bpm
1.282927036,140 bpm
1.283449888,140 bpm
1.36682415,140 bpm
1.383250952,140 bpm
1.399785995,140 bpm
1.466829062,140 bpm
1.483385086,140 bpm
1.583235025,140 bpm
1.616503954,140 bpm
1.732871056,140 bpm
1.766977072,140 bpm
2.08316803,140 bpm
2.566568136,140 bpm
2.683068991,140 bpm
2.783092022,140 bpm
0.916895151,140 bpm
0.949860811,140 bpm
0.966474056,140 bpm
1.00014782,140 bpm
1.016741991,140 bpm
1.033456087,140 bpm
1.066689014,140 bpm
1.083178997,140 bpm
1.083398104,140 bpm
1.08344698,140 bpm
1.093430042,140 bpm
1.099694014,140 bpm
1.116863012,140 bpm
1.166979074,140 bpm
1.199764013,140 bpm
1.316902161,140 bpm
1.333153963,140 bpm
1.3666749,140 bpm
1.566635132,140 bpm
1.566679955,140 bpm
1.700284958,140 bpm
2.71646595,140 bpm
0.250853062,140 bpm
1.016350985,140 bpm
1.133653164,140 bpm
1.166732073,140 bpm
1.183115959,140 bpm
1.18325305,140 bpm
1.183426142,140 bpm
1.216605186,140 bpm
1.233330965,140 bpm
1.283224106,140 bpm
1.300060987,140 bpm
1.317045927,140 bpm
1.350124836,140 bpm
1.450213909,140 bpm
1.516986132,140 bpm
1.533414125,140 bpm
1.566640854,140 bpm
1.650876999,140 bpm
1.749526024,140 bpm
1.799923182,140 bpm
2.033350945,140 bpm
2.099742174,140 bpm
2.283357143,140 bpm
3.079590082,140 bpm
1.066540957,140 bpm
1.083457947,140 bpm
1.083515167,140 bpm
1.09860301,140 bpm
1.099810123,140 bpm
1.116656065,140 bpm
1.133234978,140 bpm
1.150157928,140 bpm
1.150228024,140 bpm
1.18344593,140 bpm
1.199807882,140 bpm
1.199868917,140 bpm
1.199980021,140 bpm
1.200412989,140 bpm
1.232962132,140 bpm
1.249849796,140 bpm
1.315952063,140 bpm
1.333359003,140 bpm
1.333420992,140 bpm
1.350058794,140 bpm
1.36627984,140 bpm
1.383677959,140 bpm
2.016575813,140 bpm
2.266709805,140 bpm
3.33436799,140 bpm
2.430073977,140 bpm
1.274813175,140 bpm
1.207964182,140 bpm
1.342077017,140 bpm
2.413678169,140 bpm
1.239331961,140 bpm
1.157541037,140 bpm
2.697988987,140 bpm
2.597267866,140 bpm
1.643281937,140 bpm
1.174640894,140 bpm
2.496979952,140 bpm
1.408684969,140 bpm
1.308403969,140 bpm
1.475998163,140 bpm
1.073969841,140 bpm
1.324917793,140 bpm
1.375380993,140 bpm
1.191071987,140 bpm
1.090665817,140 bpm
1.274966002,140 bpm
1.827165127,140 bpm
1.023531914,140 bpm
1.676539898,140 bpm
1.408864975,140 bpm
1.894656181,140 bpm
1.124039888,140 bpm
1.390177965,140 bpm
1.777138948,140 bpm
2.112236023,140 bpm
2.511734009,140 bpm
1.743432045,140 bpm
1.17453599,140 bpm
0.973822117,140 bpm
1.040560007,140 bpm
1.274870873,140 bpm
1.574083805,140 bpm
0.973649979,140 bpm
3.30083704,140 bpm
1.157898188,140 bpm
1.207942963,140 bpm
1.944700003,140 bpm
0.973417997,140 bpm
1.291790962,140 bpm
0.8898139,140 bpm
0.92317605,140 bpm
1.358722925,140 bpm
0.883505106,180 bpm
0.883513927,180 bpm
0.900079012,180 bpm
0.91673398,180 bpm
0.933399916,180 bpm
0.965936899,180 bpm
0.966737986,180 bpm
0.982204199,180 bpm
0.983406067,180 bpm
0.983455181,180 bpm
0.983490944,180 bpm
0.984235048,180 bpm
0.999557972,180 bpm
0.999973059,180 bpm
1.000173092,180 bpm
1.000790119,180 bpm
1.01412797,180 bpm
1.016008854,180 bpm
1.016101837,180 bpm
1.016185045,180 bpm
1.016723871,180 bpm
1.016786098,180 bpm
1.016815901,180 bpm
1.016849041,180 bpm
1.027647018,180 bpm
1.033293962,180 bpm
1.033380985,180 bpm
1.033553123,180 bpm
1.05014801,180 bpm
1.066800833,180 bpm
1.081578016,180 bpm
1.083436012,180 bpm
1.100058079,180 bpm
1.116095066,180 bpm
1.116801977,180 bpm
1.166386127,180 bpm
1.166791201,180 bpm
1.183425188,180 bpm
1.183444977,180 bpm
1.199444056,180 bpm
1.20016098,180 bpm
1.23348999,180 bpm
1.31682086,180 bpm
1.383421183,180 bpm
1.4333601,180 bpm
1.449945927,180 bpm
1.549994946,180 bpm
1.700030088,180 bpm
1.046476126,180 bpm
1.148365021,180 bpm
1.179831028,180 bpm
1.180454969,180 bpm
1.181407213,180 bpm
1.182930946,180 bpm
1.232234001,180 bpm
1.265146017,180 bpm
1.279661894,180 bpm
1.280272007,180 bpm
1.297093868,180 bpm
1.313997984,180 bpm
1.316375017,180 bpm
1.330218077,180 bpm
1.33302784,180 bpm
1.346822023,180 bpm
1.346898079,180 bpm
1.382071018,180 bpm
1.398725986,180 bpm
1.428745985,180 bpm
1.429615974,180 bpm
1.432555914,180 bpm
1.447501898,180 bpm
1.464623928,180 bpm
1.479980946,180 bpm
1.481356859,180 bpm
1.482749939,180 bpm
1.5164361,180 bpm
1.51744318,180 bpm
1.580998898,180 bpm
1.597259998,180 bpm
1.61606884,180 bpm
1.647227049,180 bpm
1.680299044,180 bpm
1.698539972,180 bpm
1.714927912,180 bpm
1.765222073,180 bpm
1.782058954,180 bpm
1.815107107,180 bpm
1.879667044,180 bpm
1.898049116,180 bpm
1.930958986,180 bpm
2.013196945,180 bpm
2.081958056,180 bpm
2.099426985,180 bpm
2.731211901,180 bpm
0.892076969,180 bpm
0.892730951,180 bpm
0.907140017,180 bpm
0.948457003,180 bpm
0.987632036,180 bpm
1.004017115,180 bpm
1.104948044,180 bpm
1.105073929,180 bpm
1.123147011,180 bpm
1.139883041,180 bpm
1.146636009,180 bpm
1.187952995,180 bpm
1.188529968,180 bpm
1.194885969,180 bpm
1.202220917,180 bpm
1.211008787,180 bpm
1.255184889,180 bpm
1.260333061,180 bpm
1.260366917,180 bpm
1.27290988,180 bpm
1.307983875,180 bpm
1.322772026,180 bpm
1.329008818,180 bpm
1.361646891,180 bpm
1.362096787,180 bpm
1.456739903,180 bpm
1.46075201,180 bpm
1.52916503,180 bpm
1.558439016,180 bpm
1.560760975,180 bpm
1.661505938,180 bpm
1.672259092,180 bpm
1.692528963,180 bpm
1.726319075,180 bpm
1.74105382,180 bpm
1.87954998,180 bpm
1.897339106,180 bpm
1.927226067,180 bpm
2.231662035,180 bpm
2.245025873,180 bpm
2.249485016,180 bpm
2.390439987,180 bpm
2.615820169,180 bpm
2.717242002,180 bpm
3.383074045,180 bpm
3.45011282,180 bpm
3.940076828,180 bpm
4.105967999,180 bpm
1.033530951,180 bpm
0.949984074,180 bpm
0.966775894,180 bpm
0.982376099,180 bpm
0.983366013,180 bpm
1.000133038,180 bpm
1.016726971,180 bpm
1.016734123,180 bpm
1.016754866,180 bpm
1.017621994,180 bpm
1.017891169,180 bpm
1.033389807,180 bpm
1.033427,180 bpm
1.049926996,180 bpm
1.050062895,180 bpm
1.050065041,180 bpm
1.06665206,180 bpm
1.066743851,180 bpm
1.083331108,180 bpm
1.083438873,180 bpm
1.083462954,180 bpm
1.083462954,180 bpm
1.100010872,180 bpm
1.100017071,180 bpm
1.100086927,180 bpm
1.133337021,180 bpm
1.166604996,180 bpm
1.166689157,180 bpm
1.166759968,180 bpm
1.166786194,180 bpm
1.183376074,180 bpm
1.200067043,180 bpm
1.216770172,180 bpm
1.225269794,180 bpm
1.249903917,180 bpm
1.250442028,180 bpm
1.251021147,180 bpm
1.266699791,180 bpm
1.315654993,180 bpm
1.316617966,180 bpm
1.316803932,180 bpm
1.366646051,180 bpm
1.450225115,180 bpm
1.466444969,180 bpm
1.483407021,180 bpm
1.58229208,180 bpm
1.683264971,180 bpm
1.883285999,180 bpm
0.800107956,180 bpm
0.816678047,180 bpm
0.833426952,180 bpm
0.833508968,180 bpm
0.850024939,180 bpm
0.850212097,180 bpm
0.866719007,180 bpm
0.883384943,180 bpm
0.883508921,180 bpm
0.900099993,180 bpm
0.916731119,180 bpm
0.916754961,180 bpm
0.933048964,180 bpm
0.933357954,180 bpm
0.933411121,180 bpm
0.933444023,180 bpm
0.933453083,180 bpm
0.949722052,180 bpm
0.950089931,180 bpm
0.983355045,180 bpm
0.983420134,180 bpm
0.98347187,180 bpm
0.984191895,180 bpm
1.00006485,180 bpm
1.0332551,180 bpm
1.033327103,180 bpm
1.033387899,180 bpm
1.049847126,180 bpm
1.050082922,180 bpm
1.050120115,180 bpm
1.066794872,180 bpm
1.083010912,180 bpm
1.0832932,180 bpm
1.083441019,180 bpm
1.116719961,180 bpm
1.133275986,180 bpm
1.133520126,180 bpm
1.149949074,180 bpm
1.150029182,180 bpm
1.15004611,180 bpm
1.150090933,180 bpm
1.183485985,180 bpm
1.198929071,180 bpm
1.249963999,180 bpm
1.250393867,180 bpm
1.600321054,180 bpm
2.199877024,180 bpm
1.371478081,180 bpm
0.987987041,180 bpm
1.030940056,180 bpm
1.051422119,180 bpm
1.054040909,180 bpm
1.055023909,180 bpm
1.071161032,180 bpm
1.116183996,180 bpm
1.137797117,180 bpm
1.138525009,180 bpm
1.170948982,180 bpm
1.172329903,180 bpm
1.178739071,180 bpm
1.180455923,180 bpm
1.182855845,180 bpm
1.198758125,180 bpm
1.204100132,180 bpm
1.204832077,180 bpm
1.222653866,180 bpm
1.238545895,180 bpm
1.238662004,180 bpm
1.238728046,180 bpm
1.255052805,180 bpm
1.255105972,180 bpm
1.258184195,180 bpm
1.305155039,180 bpm
1.316255093,180 bpm
1.316279173,180 bpm
1.332564116,180 bpm
1.355108976,180 bpm
1.356467962,180 bpm
1.366925001,180 bpm
1.421709061,180 bpm
1.447999954,180 bpm
1.466618061,180 bpm
1.471953869,180 bpm
1.512656927,180 bpm
1.514301062,180 bpm
1.554948092,180 bpm
1.604974031,180 bpm
1.655282974,180 bpm
1.675841093,180 bpm
1.721297979,180 bpm
1.772157907,180 bpm
1.833401918,180 bpm
4.275988102,180 bpm
1.149940968,180 bpm
0.900100946,180 bpm
0.950205088,180 bpm
0.966659069,180 bpm
1.016698122,180 bpm
1.016703844,180 bpm
1.016731024,180 bpm
1.033486843,180 bpm
1.067516088,180 bpm
1.083325148,180 bpm
1.08356905,180 bpm
1.10016799,180 bpm
1.149086952,180 bpm
1.15002799,180 bpm
1.159047127,180 bpm
1.166598082,180 bpm
1.1667068,180 bpm
1.166730881,180 bpm
1.166959047,180 bpm
1.183269024,180 bpm
1.200037003,180 bpm
1.200041056,180 bpm
1.200068951,180 bpm
1.20009613,180 bpm
1.216564894,180 bpm
1.233326912,180 bpm
1.233356953,180 bpm
1.233423948,180 bpm
1.249798059,180 bpm
1.266621113,180 bpm
1.266716003,180 bpm
1.283397913,180 bpm
1.316656113,180 bpm
1.350105047,180 bpm
1.366523981,180 bpm
1.366696119,180 bpm
1.3832798,180 bpm
1.416769981,180 bpm
1.499960899,180 bpm
1.500000954,180 bpm
1.66675806,180 bpm
1.683238983,180 bpm
1.749946117,180 bpm
1.833229065,180 bpm
1.833286047,180 bpm
1.866614103,180 bpm
1.916712999,180 bpm
2.299782038,180 bpm
1.814643145,180 bpm
0.882093191,180 bpm
0.914592981,180 bpm
0.948712111,180 bpm
0.959955931,180 bpm
0.976624966,180 bpm
0.998933077,180 bpm
1.015525103,180 bpm
1.016294003,180 bpm
1.031393051,180 bpm
1.061107159,180 bpm
1.062245846,180 bpm
1.083371878,180 bpm
1.084726095,180 bpm
1.099205017,180 bpm
1.150391102,180 bpm
1.179366112,180 bpm
1.183300018,180 bpm
1.195188046,180 bpm
1.217157841,180 bpm
1.232517004,180 bpm
1.248726845,180 bpm
1.466084957,180 bpm
2.032912016,180 bpm
0.879567146,180 bpm
0.917190075,180 bpm
0.933328867,180 bpm
0.966723919,180 bpm
0.978415966,180 bpm
0.997977972,180 bpm
0.998263836,180 bpm
1.011765003,180 bpm
1.012117863,180 bpm
1.012575865,180 bpm
1.015795946,180 bpm
1.033409119,180 bpm
1.043838978,180 bpm
1.063714981,180 bpm
1.083329916,180 bpm
1.099244118,180 bpm
1.133848906,180 bpm
1.178603888,180 bpm
1.250522137,180 bpm
1.282129049,180 bpm
1.498910904,180 bpm
1.581652164,180 bpm
1.148581028,180 bpm
1.281166792,180 bpm
1.31335187,180 bpm
1.414685965,180 bpm
1.415945053,180 bpm
1.432528019,180 bpm
1.4335711,180 bpm
1.440246105,180 bpm
1.465188026,180 bpm
1.515752077,180 bpm
1.666445017,180 bpm
1.715376854,180 bpm
1.831873894,180 bpm
1.897947073,180 bpm
1.982381105,180 bpm
2.232565165,180 bpm
2.314615965,180 bpm
2.874959946,180 bpm
3.174465179,180 bpm
3.230504036,180 bpm
3.515136957,180 bpm
3.748263836,180 bpm
4.030838966,180 bpm
4.612463951,180 bpm
0.948421955,180 bpm
0.948466063,180 bpm
0.948990822,180 bpm
0.95055604,180 bpm
1.065148115,180 bpm
1.130345106,180 bpm
1.16624999,180 bpm
1.167287111,180 bpm
1.215296984,180 bpm
1.215555906,180 bpm
1.28213501,180 bpm
1.284389019,180 bpm
1.296138048,180 bpm
1.338186979,180 bpm
1.416747808,180 bpm
1.498034,180 bpm
1.583504915,180 bpm
1.729328871,180 bpm
1.848454952,180 bpm
1.965200901,180 bpm
2.114148855,180 bpm
2.181433916,180 bpm
2.3166821,180 bpm
2.665331125,180 bpm
1.266505957,180 bpm
0.933280945,180 bpm
0.950071096,180 bpm
0.966547966,180 bpm
0.983369112,180 bpm
0.983530998,180 bpm
1.016722918,180 bpm
1.033123016,180 bpm
1.033282995,180 bpm
1.033288002,180 bpm
1.049896955,180 bpm
1.050067902,180 bpm
1.066261053,180 bpm
1.083442926,180 bpm
1.084352016,180 bpm
1.133590937,180 bpm
1.149819136,180 bpm
1.150167942,180 bpm
1.150177956,180 bpm
1.166953087,180 bpm
1.200001001,180 bpm
1.233679056,180 bpm
1.24981904,180 bpm
1.666836977,180 bpm
2.250162125,180 bpm
0.916448116,180 bpm
0.916743994,180 bpm
0.983482122,180 bpm
0.983598948,180 bpm
1.016539097,180 bpm
1.016591072,180 bpm
1.083304882,180 bpm
1.116764069,180 bpm
1.133235931,180 bpm
1.133555889,180 bpm
1.183436871,180 bpm
1.183520079,180 bpm
1.200358868,180 bpm
1.233091831,180 bpm
1.233467102,180 bpm
1.250710011,180 bpm
1.266685963,180 bpm
1.267101049,180 bpm
1.283132076,180 bpm
1.299788952,180 bpm
1.383223057,180 bpm
2.027169943,180 bpm
3.516602039,180 bpm
1.033140898,180 bpm
0.783655882,180 bpm
0.866956949,180 bpm
0.850097179,180 bpm
0.916548014,180 bpm
0.933156967,180 bpm
0.933279991,180 bpm
0.949997902,180 bpm
0.950220108,180 bpm
0.966530085,180 bpm
0.983133078,180 bpm
0.983448982,180 bpm
1.000061035,180 bpm
1.000277042,180 bpm
1.016726971,180 bpm
1.033354044,180 bpm
1.133117914,180 bpm
1.133473873,180 bpm
1.166764021,180 bpm
1.183222055,180 bpm
1.333402872,180 bpm
1.350003004,180 bpm
1.359644175,180 bpm
1.450027943,180 bpm
1.500163078,180 bpm
1.766675949,180 bpm
0.799914837,180 bpm
0.816524029,180 bpm
0.833323956,180 bpm
0.850117922,180 bpm
0.883356094,180 bpm
0.883651018,180 bpm
0.900181055,180 bpm
0.900228024,180 bpm
0.916157007,180 bpm
1.050021887,180 bpm
1.150215864,180 bpm
1.199934006,180 bpm
1.316588879,180 bpm
1.333130836,180 bpm
1.349933147,180 bpm
1.350352049,180 bpm
1.38331008,180 bpm
1.450236082,180 bpm
1.816718102,180 bpm
1.933067083,180 bpm
2.016761065,180 bpm
2.049738884,180 bpm
0.950325966,180 bpm
0.999784946,180 bpm
1.016849995,180 bpm
1.066721916,180 bpm
1.06682682,180 bpm
1.100039005,180 bpm
1.100062847,180 bpm
1.117106915,180 bpm
1.166684866,180 bpm
1.166707993,180 bpm
1.216689825,180 bpm
1.216764927,180 bpm
1.250206947,180 bpm
1.267065048,180 bpm
1.316859007,180 bpm
1.366672993,180 bpm
1.400063038,180 bpm
1.400316954,180 bpm
1.433510065,180 bpm
1.583274126,180 bpm
1.866681099,180 bpm
1.88352108,180 bpm
3.060030937,180 bpm
3.416363001,180 bpm
0.249923944,180 bpm
0.883615017,180 bpm
0.899857044,180 bpm
0.900381088,180 bpm
0.916651011,180 bpm
0.949975014,180 bpm
0.983148813,180 bpm
0.9836092,180 bpm
1.033432961,180 bpm
1.049930811,180 bpm
1.066626787,180 bpm
1.083612204,180 bpm
1.116764069,180 bpm
1.116835117,180 bpm
1.13336587,180 bpm
1.267196894,180 bpm
1.333276033,180 bpm
1.400032997,180 bpm
1.449912071,180 bpm
1.516299963,180 bpm
1.66652298,180 bpm
1.716588974,180 bpm
1.766305923,180 bpm
2.450086832,180 bpm
1.03310895,180 bpm
1.033209085,180 bpm
1.083804846,180 bpm
1.100264072,180 bpm
1.116695881,180 bpm
1.150055885,180 bpm
1.249948978,180 bpm
1.283361197,180 bpm
1.316498041,180 bpm
1.316825151,180 bpm
1.333350897,180 bpm
1.466741085,180 bpm
1.516207933,180 bpm
1.64951396,180 bpm
1.7009058,180 bpm
1.833070993,180 bpm
1.850312948,180 bpm
1.883088112,180 bpm
1.949818134,180 bpm
2.149740934,180 bpm
2.183310986,180 bpm
2.266407967,180 bpm
2.616323948,180 bpm
2.759766102,180 bpm
0.949897051,180 bpm
0.983534098,180 bpm
1.016648054,180 bpm
1.033488989,180 bpm
1.05013299,180 bpm
1.066739082,180 bpm
1.083322048,180 bpm
1.083580017,180 bpm
1.099652052,180 bpm
1.100162029,180 bpm
